,date,title,contents,label,sentiment,긍부정 라벨 비고,esg 라벨(재진행)
202,2021-01-11,"‘마트맨 YJ’ 유튜버 정용진, 배추밭 비하인드 공개",정용진 신세계그룹 부회장이 이마트 공식 유튜브 채널를 통해 유튜버 활동을 시작했다. 11일 이마트 공식 유튜브 계정 ‘이마트LIVE’에는 ‘YJ로그’라는 이름으로 정 부회장의 영상이 공개됐다. YJ는 정 부회장의 이름...,2,1,,
203,2021-01-12,"신세계 정용진 재래시장서 ""뭐 하시는 분? 셰프?"" 질문에 답은","전남 해남의 한 재래시장에서 직접 장을 보던 정용진 신세계 부회장이 ""뭐 하시는 분이냐""는 질문에 ""장사한다""고 답변했다. 지난 11일 이마트 공식 유튜브 채널 '이마트 LIVE’에는 '배추밭 비하인드와 시장에서 장 본...",2,1,,
204,2021-01-12,[미리보는 이데일리 신문]강남 재건축 안 풀면 서울 주택난 못 푼다,소통의 신세계 연 정용진 부회장 -산재사망사고 사업주에 최대 징역 10년6개월 △ 3면 -“이익 분배 대상과 기준이 뭐냐”...불명확한 개념에 재계 ‘당혹’ -與 “대기업·금융사 펀드 구성해 피해 계층 지원 고민”...,2,1,,
205,2021-01-12,[슬기로운 해독뉴스 119] 재래시장 상인 “넌 누구냐?” 정용진 “저요? 장사...,"장사해요” 정용진 신세계그룹 부회장이 이마트 유튜브 촬영차 방문한 전남 재래시장에서 ""누구냐""는 질문을 받고 ""장사한다""고 답변했다. 12일 이마트는 유튜브 채널 '이마트 라이브'에 정 부회장이 전남 해남군...",2,1,,
206,2021-01-12,즉석에서 배추 2행시까지…유튜버로 나선 회장님들,"이런 흔한 공약이 화제가 된 건, 여기서 ‘와이제이’가 정용진 신세계 부회장을 가리키기 때문이다. 이 공약은 지난 11일 이마트 공식 유튜브 ‘이마트 라이브(live)’에 정 부회장이 등장한 두번째 영상에 게재됐다. 이번...",2,1,,
207,2021-01-12,"정용진, 뭐하는 분이시냐 질문에 ""저요? 장사해요""",개인 소셜네트워크서비스(SNS)에서 평소 관심사를 알리면서 대중들에게 친숙한 이미지를 심어온 정용진 신세계 부회장이 이마트 공식 SNS에 출연해 회사 공식 홍보대사 역할도 자처하고 있다. 12일 이마트 공식 유튜브...,2,1,,
208,2021-01-15,"""구조조정 vs 투자""…반대 노선에 '희비' 엇갈린 롯데·이마트, 올해는?","정용진 신세계그룹 부회장. 사진=신세계 특히 이마트는 올해 신세계그룹의 오프라인 강점을 온라인상에서 구현하는 전략에 힘을 쏟을 것으로 보인다. 정용진 신세계그룹 부회장이 지난 4일 발표한 신년사에서 ""온...",2,1,,
209,2021-01-19,"신세계, 소상공인과 손 잡고 설 기획전 연다",먼저 신세계그룹의 통합 온라인 쇼핑몰인 SSG닷컴은 설을 앞두고 소상공인과 함께 할인 행사를 실시한다. 이번 행사는 지난해 추석에 이어 올 설에도 '언택트 명절'을 준비하는 중소 협력업체에게 안정적인 판로를...,2,1,,
210,2021-01-20,"CEO들, SNS 소통 활발... ""유튜버로 불러주세요""",신세계 정용진 부회장 출연 이마트 LIVE 채널 / 블루원 윤재연 CEO '공 때리는 언니' 유튜브 채널 코로나19... 유튜브를 통해 가장 눈에 띄는 활동을 하고 있는 CEO는 정용진 신세계그룹 부회장이다. 그는 최근 스타벅스 공식...,2,1,,
211,2021-01-22,"신세계그룹, 중소협력사 납품대금 4900억원 조기 지급","신세계그룹이 2021년 설 명절을 앞두고 중소 협력회사의 납품대금을 조기 지급한다. 납품 대금 규모는 13... 각 사별 조기 지급 대금 규모는 이마트가 750여개 협력사에 약 1,400억원, 신세계 백화점이 3,800여개...",2,1,,
212,2021-01-25,"신세계그룹, 설 명절 앞두고 중소협력사 납품대금 4900억원 조기 지급한다","신세계그룹 신세계그룹이 2021년 설 명절을 앞두고 중소 협력회사의 납품대금을 조기 지급한다. 이번에 조기 지급하는 납품 대금의 규모는 13,220개 협력사에 총 4,900억원이다. 신세계그룹은 코로나19로 어려움을...",2,1,,
213,2021-01-28,"'맛남의 광장' 백종원X방탄소년단, K-햄 홍보 ""양돈 농가 살리기""[★밤TView]","한돈 협회장과 마트 유통 관계자, 신세계 정용진 부회장 모두 한 마음 모아 ""양돈 농가를 돕겠다""며 K-햄 유통에 적극 협조했다. 이어 마지막으로 백종원이 가장 공들인 영업 보스로는 방탄소년단이 꼽혔다. 한류를...",2,1,,
214,2021-01-28,"[종합] '맛남의 광장' 한돈 농가 돕기, 백종원 'K-햄 제작'...BTS(방탄소년단...","'맛남의 광장'의 공식 키다리 아저씨인 신세계 전용진 부회장에겐 미리 연락했다고. 전용진 부회장은 ""직원들 식사에도 햄을 사용하고 개인적으로도 구입해서 선물하도록 하겠다.""고 밝혔다. 최종 보스로는 BTS가 뽑혔다....",2,1,,
215,2021-01-28,"'맛남의 광장' 백종원X방탄소년단 콜라보, 뷔 ""사인 부탁드려도 될까요?"" [종...","제약 회사 이사, 배달앱 부대표, 신세계 부대표 정용진에게 연락을 했고, 마지막엔 방탄소년단 RM에게 전화했다. 백종원이 ""전화로 부탁해서 미안해서 어쩌냐""고 걱정하자, RM ""우리 전화로 부탁 받는 거 좋아한다""며 ""우리...",2,1,,
216,2021-01-28,"'맛남의 광장' 백종원, 정용진·방탄소년단에 한돈 도움 요청...영업왕 변신(...","그 지인 목록에는 신세계 정용진 부회장과 방탄소년단도 있었다. 백종원은 방탄소년단에게 전화해 ""부탁해서 어쩌지. 방탄소년단이 햄을 맛있게 먹는 걸 보여주면 홍보에 도움이 될 것 같다""라고 말하며 사정을...",2,1,,
217,2021-01-28,"'맛남의 광장' 백종원, 정용진 이어 방탄소년단에도 영업 ""한돈 K-햄 소비 부...","이어 배달앱 박해웅 부대표, 정용진 신세계 부회장 등 기업 영업으로만 94.6톤을 소비해 깜짝 놀라게 했다. 하지만 백종원은 ""이게 제일 중요한데. 여기가 돼야 하는데""라며 긴장한 상태로 어디론가 연락을 했다. 주인공은...",2,1,,
218,2021-01-28,이해진·정용진 깜짝미팅…무슨말 오갔나,이재훈 기자 yes@ajunews.com 이해진 네이버 GIO와 정용진 신세계그룹 부회장.[사진=각사 제공] 네이버와 신세계가 손을 잡는다. 이해진 네이버 글로벌투자책임자(GIO·54)와 정용진 신세계그룹 부회장(53)이 상호 동맹을 맺기...,3,1,,
219,2021-01-28,경북도 “명절 선물은 안테나숍에서 구매하세요”,"경북도가 설 명절을 앞두고 28일부터 다음달 12일까지 안테나숍 7곳(대백프라자, 이마트 경산·구미·포항·월배점, 신세계백화점 대구점, 롯데백화점 영등포점)에서 6차산업 제품 설맞이 특판행사를 연다.특판...",2,1,,
220,2021-01-29,요즘 정신 없이 바쁜 '용진이형'이 쉬러 간 곳은?,"고창 '상하농원' 방문 사진 인스타에 올려 28일 정용진 신세계 부회장의 인스타그램에 한 농장의 모습이 담긴 사진 몇 장이 올라왔다. 구름 낀 날씨 아래 가지런히 펼쳐진 초록빛 밭과 양 가족이 모여있는 축사 사진, 소들이...",3,,1?,
221,2021-01-29,"[토요워치] ""오늘은···"" 회장님 일기장 된 SNS","세계에서 가장 부유한 사람으로 꼽히는 일론 머스크 테슬라 최고경영자(CEO)와 손정의 소프트뱅크그룹 회장, 정용진 신세계그룹 부회장과 박용만 대한상공회의소 회장은 ‘이것’에 빠져 있다. 바로 소셜네트워크서비스...",3,1,,
222,2021-02-03,"""이번 설, 수산물 선물로 어업인 응원하세요""","한편 이와 관련해 홍진근 수협중앙회 대표이사는 지난달 28일 명절 맞이로 분주한 신세계백화점 수협 매장을 방문해 수산물 수급 상황을 점검했다. 홍 대표이사는 ""이번 수산물 상한액 가액 결정이 코로나19 장기화로...",2,1,,
223,2021-02-03,"대구 동구, 지역 우수식품 전국 홍보","이는 지난해 12월 대구 신세계백화점에서 우수 생산식품에 대한 홍보·판매 기회를 제공한 이후, 지속적으로 지역의 중·소 식품업체를 지원하기 위한 노력의 일환으로 마련됐다. 관련 식품은 팔공김치(대표자 김태종) 등...",2,1,,
224,2021-02-04,"울산 중구 ""신세계 혁신도시 내 개발 재확인""","-중구, 신세계 본점 찾아 백화점 부지 개발 관련 간담회 -상반기 주거·판매, 문화시설 포함 기본계획 수립... 완료' 신세계가 울산 중구 혁신도시 내 백화점 부지 개발계획 수립 시간표다. 이 시간표는 울산 중구 관계자가...",2,1,,
225,2021-02-04,"'나영석X정용진' 둘이 일을 벌이더니, 진짜로 이렇게 돼버렸다 (결말)","지난해 유희열이 유튜브 라이브에서 남긴 공약이 젝스키스를 위한 발라드 제작으로 이어졌고, 젝스키스 멤버 이재진의 아이디어와 나영석 PD 기획력이 정용진 신세계 부회장 인스타그램에 닿아 결국 '이마트 신곡...",3,1,,
226,2021-02-08,오비스에서 설 선물 '천연성분 산양유 고체비누' 판매,신세계백화점 대구점은 7층 생활장르 '오비스'브랜드에서 최근 인기가 많은 '천연성분 산양유 고체비누'를 설 선물로 판매하고 있다. 오스트리아 청정 자연환경에서 키워진 산양에게서 얻은 깨끗한 원유로...,1,1,,
227,2021-02-10,"대구시, 유튜브 '新대구' 공개",대구시가 영화 '신세계'를 패러디한 유튜브 영상 '新대구'를 공개해 조회 수 14만 회 이상을 기록하고 있다. 영화 '신세계'의 명장면들에 코로나19로 인해 대구에서 최초로 시행했던 'D-방역 모범사례들'과 '대구홍보 요소들...,2,0,신세계 관련 기사 아님,
228,2021-02-10,"신세계면세점, SNS 홍보 담당자에 캐릭터 ‘심삿갖’ 채용",신세계면세점 가상 캐릭터 김삿갖 (사진출처: 신세계면세점)신세계면세점은 최근 공식 인스타그램 채널의 마케팅을 이끌어 갈 가상의 담당자로 심삿갖 캐릭터를 새롭게 선보였다.신세계면세점의 초성 'ㅅㅅㄱㅁㅅㅈ'을...,2,,?,
229,2021-02-12,"최태원 SK 회장, ESG경영 정보량 1위",그 뒤를 이어 △김승연 한화그룹 회장 △김범수 카카오 의장 △신동빈 롯데그룹 회장 △구광모 LG그룹 회장 △조현준 효성그룹 회장 △허태수 GS그룹 회장 △정용진 신세계그룹 부회장 △정지선 현대백화점그룹 회장...,3,1,,
230,2021-02-12,'리필경제' 주목하는 유통업계,12일 유통업계에 따르면 신세계백화점은 업계 최초로 세제 리필 스테이션을 만들었다. 신세계백화점 본점 지하 1층에 위치한 세탁세제·섬유유연제 리필 공간 '에코스토어 리필 스테이션'은 뉴질랜드 친환경 세제...,1,1,,
231,2021-02-15,비대면 소비 확산·구독 경제 트렌드…온라인 식품시장 거래 40조원 돌파,가정간편식을 찾는 소비자가 늘자 신세계푸드는 올해 온라인용 소포장 육류 간편식 제품을 기존 23종에서 30여종으로 늘릴 계획이다. 육류로 유명한 맛집들과 협업해 간편식을 개발하고 이를 온라인으로 판매한다는...,2,1,,
232,2021-02-16,코로나19 속 기사 회생 19개 기업 숨은 비결,장사하는데요.” 이마트 유튜브 채널 ‘이마트 Live’에 출연한 정용진 신세계그룹 부회장이 시장 상인이 묻는 말에 한 대답이다. 평소 인스타그램 등 SNS에서 친근한 이미지를 만들어온 정용진 부회장은 본인이...,2,1,,
233,2021-02-18,"춘천 콩과 태양초로 만든 고추장, 전국에서 ‘으뜸’","대상에 선정됨에 따라 ‘콩이랑 상걸리 전통장’ 한식 고추장은 신세계백화점 기획행사 ‘참발효마켓@신세계백화점’에서 전시 판매될 예정이며, 시상식은 오는 26일 YouTube@내일의식탁에서 진행된다. 또 1년간...",1,1,,
234,2021-02-18,‘자연’이 백화점에 들어왔다,채광 즐길 수 있는 ‘더현대 서울’ 호수·휴양림 낀 ‘롯데 의왕점’ 전망대·정원 갖춘 ‘신세계 대전’ 불문율 깬 파격 휴식 공간 제공 “기존 백화점은 깨끗이 잊어라.” 롯데·현대·신세계 등 ‘빅3’ 백화점 업체가...,1,1,,
235,2021-03-02,이마트·SSG닷컴 삼겹살 등 최대 50％ 할인,"신세계포인트 회원의 경우 농림축산식품부와 함께하는 '농할갑시다' 추가 20％ 할인혜택을 적용 받을 수 있다. 이 경우최종 할인률은 50％가 되며, 판매가는 970원이다. 이와 함께 브랜드돈육을 포함한 각종 축산물도...",2,1,,
236,2021-03-04,"적자 못버텼다...이마트, 결국 '제주소주' 사업 접는다","4일 신세계그룹과 업계 등에 따르면 이마트 자회사 제주소주는 전날 임직원 설명회를 열고 사업을 접기로 최종 결정했다. 제주소주는 이날 공장 생산도 중단했다. 신세계그룹 관계자는 ""제주소주가 공장 생산을...",3,0,,
237,2021-03-04,"신세계, 제주소주 생산 중단...인수 5년만에 '사업 철수' 결정",신세계엘앤비가 특허청에 제출한 새 맥주 '렛츠 프레시 투데이' 로고 모습 신세계그룹이 지난 2016년 인수한 제주소주를 정리한다. 정용진 부회장이 주도한 소주사업을 인수 5년 만에 접는 것이다. 4일 신세계와 업계...,3,0,,
