,date,title,contents
343,2020-02-20,[오늘의 뉴스브리핑] 이마트 양식장 전복 통째로 매입…“전복 가격 낮춘다”...,"롯데정보통신과 롯데하이마트 역시 각각 0.42%(150원), 1.03%(250원) 상승했다. ■SK, 강한 기업문화 토대 ‘SKMS’ 14차 개정 SK그룹이 경영활동의 주체인 구성원의 행복과 이를 지속하기 위한 이해관계자의 행복을..."
344,2020-02-20,"해외 직구로 구할 수 있는 스마트폰, 어떤게 있나?","구매 대행의 대명사처럼 되다 보니, 롯데 하이마트나 쿠팡에서도 구할 수 있다. 현재 대표 제품은 샤오미 미 10으로 퀄컴 스냅드래곤 865 AP와 1억 800만 화소 후면 카메라, 4,780mAh 배터리를 탑재하고도 70만 원대 중후반..."
345,2020-02-20,"가전 양판점, ‘체험형 프리미엄 매장’ 늘려 온라인 맞선다",롯데하이마트도 지난달 서울 송파구에 국내 최대인 7431㎡ 규모의 가전 양판점 ‘롯데하이마트 메가스토어’를 정식 오픈했다. 하이마트는 올해 안에 메가스토어 매장만 10곳을 도입할 계획이다. 인기 온라인 게임을...
346,2020-02-20,"SK스토아 ""LF 보리보리 유아동 제품 판매""","SK스토아는 지난해부터 롯데하이마트, 하프클럽과 제휴를 맺고 상품을 판매 중이다. 이중 롯데하이마트의 경우 T커머스업계 최초의 입점 사례로 SK스토아에서 매달 정기적으로 '브랜드 위크' 행사를 운영 중이다...."
347,2020-02-20,"[★주식인사이드] 롯데하이마트, 주가 24,550원(2월 20일 9시 7분 기준)","2월 20일 오전 9시 7분 현재 롯데하이마트(071840) 주가가 전일 대비 +0.82% 변동된 24,550원에 거래되고 있습니다. 롯데하이마트의 오늘 시가는 24,350원이며 어제 종가는 24,350원이었습니다. 롯데하이마트 주가..."
348,2020-02-20,메트로신문 2월 20일자 한줄 뉴스,▲롯데하이마트가 19일 신학기를 맞아 상급학교에 진학하는 조손가정 결연아동 45명을 격려하기 위해 5백만원 상당의 입학 준비물을 전달했다. ▲현대백화점이 신종 코로나바이러스 감염증(코로나19) 영향으로 어려움을...
349,2020-02-20,"건축자재, 아! 2016~2017년이여","노루페인트는 ‘노루하우홈’으로 페인트 시공 서비스를, 삼화페인트는 롯데하이마트 메가스토어에 입점해 벽지용 페인트 판매에 나섰다.KCC글라스는 온라인 쇼핑몰 11번가에 입점, 창호 판매에 나섰다. KCC창호..."
350,2020-02-21,"롯데하이마트, 창립 20돌 맞아 온라인몰에서 가전 할인 기획전 열어",롯데하이마트가 창립 20돌을 맞아 온라인몰에서 할인행사를 진행한다. 롯데하이마트는 29일까지 이사와 결혼 계획이 있는 소비자들에게 인기가 높은 가전과 가구를 최대 30% 할인해 판매한다고 21일 밝혔다....
351,2020-02-21,[토요워치]가사를 맡겨줘! 홈즈,롯데하이마트는 현재 총 29개 품목에 대한 홈케어 서비스를 운영 중이다. 매출이 꾸준히 늘어 지난해는 전년 동기 대비 50% 증가했다. 이 밖에도 전자랜드는 에어컨과 세탁기·냉장고·김치냉장고 등의 가전을 청소해주는...
352,2020-02-21,"롯데하이마트온라인쇼핑몰, ‘이사혼수 가전·가구 베스트 기획전’ 진행",롯데하이마트온라인쇼핑몰에서 이달 29일까지 ‘이사혼수 가전·가구 베스트 기획전’을 진행한다. 1만 2천여 가지 상품을 100억원 물량으로 모아 선보인다. 이사와 결혼 계획이 있는 소비자들에게 인기가 좋은...
353,2020-02-21,"[주식인사이드] 코스피 주가정보 - 아이에스동서, 현대홈쇼핑, 태영건설 외 (...","18% 하락한 29,150원, ▲롯데하이마트(071840) 전일 대비 -3.11% 하락한 23,350원에 장마감됐다. 오후 4시 17분 현재 코스피 지수는 어제보다 32.66포인트(-1.46%) 하락한 2162.84으로 마감했다."
354,2020-02-21,"롯데하이마트 온라인쇼핑몰, 이사혼수 가전가구 베스트 기획전 진행",롯데하이마트 온라인쇼핑몰은 오는 29일까지 '이사혼수 가전·가구 베스트 기획전'을 진행한다고 21일 밝혔다. 1만 2천여 가지 상품을 100억원 물량으로 모아 선보인다. 특히 이사와 결혼 계획이 있는 소비자들에게...
355,2020-02-21,"롯데하이마트, '이사혼수 가전·가구 베스트 기획전' 진행","롯데하이마트, '이사혼수 가전·가구 베스트 기획전' 진행 롯데하이마트온라인쇼핑몰에서 이달 29일까지 '이사혼수 가전·가구 베스트 기획전'을 진행한다. 1만 2000여 가지 상품을 100억원 물량으로 모아 선보인다...."
356,2020-02-21,"롯데하이마트 온라인쇼핑몰, '이사혼수 가전·가구 베스트' 기획전 진행",롯데하이마트온라인쇼핑몰에서 이달 29일까지 '이사혼수 가전·가구 베스트 기획전'을 진행한다. 1만 2천여 가지 상품을 100억원 물량으로 모아 선보인다. 이사와 결혼 계획이 있는 소비자들에게 인기가 좋은 가전과...
357,2020-02-21,"롯데하이마트, 온라인쇼핑몰서 '이사혼수 가전·가구 기획전' 열어",롯데하이마트온라인쇼핑몰은 오는 29일까지 '이사혼수 가전·가구 베스트 기획전'을 진행한다고 21일 밟혔다. 1만2000여 가지 상품을 100억원 물량으로 모아 선보인다. 이사와 결혼 계획이 있는 소비자들에게 인기가...
358,2020-02-21,"[아유경제_부동산] 하이마트 화곡점, 역세권 청년주택으로 탈바꿈한다","현재는 롯데하이마트 화곡점이 자리 잡고 있다. 여기에 공공임대 15가구와 민간임대 67가구 등 총 82가구의 역세권 청년주택이 지상 14층 높이로 1~2층 근린생활시설과 2층 주민 커뮤니티시설, 3~14층 공동주택이 포함된..."
359,2020-02-21,"롯데하이마트몰, 이사혼수 가전·가구 베스트 기획전...최대 30% 할인",포쓰저널 오경선 laurenoh1018@gmail.com ?롯데하이마트는 온라인쇼핑몰에서 오는 29일까지 ‘이사혼수 가전·가구 베스트 기획전’을 진행한다고 21일 밝혔다. 1만2000여 가지 상품을 최대 30% 할인 판매한다.이번 행사는...
360,2020-02-24,"LG유플러스, U+tv서 ‘겨울왕국 2’ VOD 콘텐츠 출시",한편 LG유플러스가 지난 달 9일부터 롯데 하이마트 메가스토어 잠실점에서 운영 중인 체험형 U+스토어 ‘아이들나라’와 연계한 오프라인 이벤트도 3월 10일까지 진행한다. ‘겨울왕국 2’ 주인공인 엘사와 안나의...
361,2020-02-24,"LG유플러스, U플러스tv서 '겨울왕국 2' VOD 콘텐츠 출시",한편 LG유플러스가 지난달 9일부터 롯데 하이마트 메가 스토어 잠실점에서 운영 중인 체험형 U+스토어 '아이들 나라'와 연계한 오프라인 이벤트도 내달 10일까지 진행한다. '겨울왕국 2' 주인공인 엘사와 안나의...
362,2020-02-24,"LGU+, U+tv ‘겨울왕국2’ VOD 출시 열흘 만에 이용건수 6만건 육박","참여자 전원에게는 베스킨라빈스 싱글콘 교환권을 제공한다.한편, LG유플러스가 지난달 9일부터 롯데 하이마트 메가스토어 잠실점에서 운영 중인 체험형 U+스토어 ‘아이들나라’와 연계한 오프라인 이벤트도..."
363,2020-02-24,"LG유플러스, U+tv서 '겨울왕국 2' VOD 콘텐츠 출시",한편 LG유플러스가 지난 달 9일부터 롯데 하이마트 메가스토어 잠실점에서 운영 중인 체험형 U+스토어 '아이들나라'와 연계한 오프라인 이벤트도 3월 10일까지 진행한다. '겨울왕국 2' 주인공인 엘사와 안나의 대형...
364,2020-02-24,코로나 19로 헬스케어 가전 관심,"코로나바이러스 감염증(코로나19) 확산과 초미세먼지로 인해 자가 예방에 대한 관심이 헬스가전으로 쏠리고 있다. 24일 서울 롯데하이마트 대치본점에서 고객이 에어드레서, 공기청정기 등 헬스케어 제품을 살펴보고 있다."
365,2020-02-24,내수 시장 꽁꽁...봄 성수기까지 불똥 튈까 전전긍긍,"롯데하이마트 옴니스토어 주안점.(사진=롯데하이마트) 특히, 오프라인을 기반으로 한 가전양판점이 직격탄을 맞을 것으로 보인다. 이미 가전유통업계는 2015년 메르스 사태 당시 외부활동을 자제하는 소비자들이 증가함에..."
366,2020-02-24,"LG유플러스, U+tv서 ‘겨울왕국 2’ VOD 콘텐츠 출시",한편 LG유플러스가 지난 달 9일부터 롯데 하이마트 메가스토어 잠실점에서 운영 중인 체험형 U+스토어 ‘아이들나라’와 연계한 오프라인 이벤트도 3월 10일까지 진행한다고 밝혔다. ‘겨울왕국 2’ 주인공인...
367,2020-02-24,"LGU+, U+tv 통해'겨울왕국2' VOD 콘텐츠 출시",이외에도 LG유플러스가 지난달 9일부터 롯데 하이마트 메가스토어 잠실점에서 운영 중인 체험형 U+스토어 '아이들나라'와 연계한 오프라인 이벤트도 3월 10일까지 진행한다.
368,2020-02-24,"[주식인사이드] 코스피 주가정보 - 아이에스동서, 현대홈쇼핑, 태영건설 외 (...","32% 하락한 27,600원, ▲롯데하이마트(071840) 전일 대비 -5.78% 하락한 22,000원에 장마감됐다. 오후 4시 17분 현재 코스피 지수는 어제보다 83.80포인트(-3.84%) 하락한 2079.04으로 마감했다."
369,2020-02-24,"LG유플러스, U플러스tv서 '겨울왕국 2' VOD 콘텐츠 출시",한편 LG유플러스가 지난달 9일부터 롯데 하이마트 메가 스토어 잠실점에서 운영 중인 체험형 U+스토어 '아이들 나라' 와 연계한 오프라인 이벤트도 내달 10일까지 진행한다. '겨울왕국 2' 주인공인 엘사와 안나의...
370,2020-02-25,"롯데하이마트, 26일 단 하루 온·오프라인 '전기레인지 갈아탄DAY' 진행","롯데하이마트가 이슈 가전제품인 전기레인지를 오직 26일 하루만 최대 28% 한정수량 판매하는 ‘전기레인지 갈아탄DAY’를 진행한다. 전국 460여개 오프라인 매장과 롯데하이마트온라인쇼핑몰에서 SK매직, 쿠쿠, 린나이..."
371,2020-02-25,"롯데하이마트, 온·오프라인 '전기레인지 갈아탄DAY' 진행","롯데하이마트(대표 이동우)가 이슈 가전제품인 전기레인지를 오직 26일 하루만 최대 28% 한정수량 판매하는 '전기레인지 갈아탄DAY'를 진행한다. 전국 460여개 오프라인 매장과 롯데하이마트온라인쇼핑몰에서 SK매직, 쿠쿠..."
372,2020-02-25,"롯데하이마트, 온·오프라인 '전기레인지 갈아탄DAY' 진행",롯데하이마트(대표 이동우)가 이슈 가전제품인 전기레인지를 오직 26일 하루만 최대 28% 한정수량 판매하는 ‘전기레인지 갈아탄DAY’를 진행한다. 전국 460여개 오프라인 매장과 롯데하이마트온라인쇼핑몰에서 SK매직...
373,2020-02-25,"롯데하이마트, 26일 전기레인지 최대 28% 할인","롯데하이마트는 전기레인지를 26일 최대 28% 한정수량 판매하는 '전기레인지 갈아탄데이' 이벤트를 실시한다고 25일 밝혔다. 전국 460여개 오프라인 매장과 롯데하이마트 온라인쇼핑몰에서 SK매직과 쿠쿠, 린나이 등 인기..."
374,2020-02-25,"[주식인사이드] 코스피 주가정보 - 아이에스동서, 현대홈쇼핑, 태영건설 외 (...","99% 상승한 28,150원, ▲롯데하이마트(071840) 전일 대비 +1.14% 상승한 22,250원에 장마감됐다. 오후 4시 16분 현재 코스피 지수는 어제보다 24.57포인트(+1.15%) 상승한 2103.61으로 마감했다."
375,2020-02-25,"""올해 분위기는 다르다""...코로나19에 힘받는 '전자투표제'","재계 5위 롯데그룹은 내달 롯데하이마트에 전자투표제를 적용하기로 했다. 그 외 포스코그룹, 두산그룹, 한화그룹, CJ그룹, 신세계그룹 등은 이미 전자투표제를 순차적으로 시행 중이며, 올해부터는 현대백화점그룹도..."
376,2020-02-25,"'코로나19' 전자제품, 신학기 특수 실종... 매장 판매 ‘썰렁’","특히 롯데하이마트와 삼성디지털프라자 등 가전 양판점은 신학기를 맞아 스마트폰과 태블릿, 노트북, PC 등 디지털 가전에 대한 할인을 제공하며 고객들을 끌어모았지만 실제 매장을 방문하는 고객들이 줄어 고심하고..."
377,2020-02-25,‘편리미엄’ 확산 전기레인지·식기세척기 인기,25일 롯데하이마트(대표 이동우)는 작년 한해 동안 판매된 전기레인지의 매출액 비중이 58%를 차지하며 가스/전기 주방기기 품목 내 가스레인지 매출액 비중을 처음으로 넘어섰다고 밝혔다. 전기레인지는 가사 부담을...
378,2020-02-25,"롯데하이마트, 26일 온·오프라인 전기레인지 행사 실시",롯데하이마트 대치점에서 모델들이 전기레인지 행사 제품을 선보이고 있다. 제공| 롯데하이마트[스포츠서울 동효정 기자] 롯데하이마트가 인기 가전제품인 전기레인지를 26일 하루만 최대 28% 한정수량 판매하는...
379,2020-02-25,"[가전오늘] SK매직, 업계 최초 식기세척기 누적 판매 120만 대 돌파…전자랜드...","롯데하이마트, 26일 단 하루 온·오프라인 '전기레인지 갈아탄DAY' 진행 롯데하이마트는 이슈 가전제품인 전기레인지를 오직 26일 하루만 최대 28% 한정수량 판매하는 '전기레인지 갈아탄DAY'를 진행한다고 25일 밝혔다...."
380,2020-02-26,‘코로나 쇼크’ 한 달…10대 그룹 시총 55조원 날아갔다 [코로나19 확산],"주력 계열사인 롯데쇼핑과 롯데케미칼의 시총이 각각 27.4%, 12.2% 줄었고, 롯데하이마트(23.9%), 롯데정보통신(19.4%), 롯데지주(16.4%), 롯데제과(3.5%) 등 9개 상장사 전부 시총이 감소했다. 코로나19의 확산으로..."
381,2020-02-26,"[주식인사이드] 코스피 주가정보 - 아이에스동서, 현대홈쇼핑, 태영건설 외 (...","71% 하락한 27,950원, ▲롯데하이마트(071840) 전일 대비 -0.67% 하락한 22,100원에 장마감됐다. 오후 4시 16분 현재 코스피 지수는 어제보다 26.84포인트(-1.24%) 하락한 2076.77으로 마감했다."
